Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"2,381",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,141,ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,C,ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,"1,477",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"6,820",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,382",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,858",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,"2,581",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"2,915,100",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"-152,300",ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,159,ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,102,ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,16,ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,-21,ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,-7,ANZSIC06 group C170
2021,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,35,ANZSIC06 group C170
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"5,755","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"1,060","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"4,561","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,15,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,52,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,66,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"5,469","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,65,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,21,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,274,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,699,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,5,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,757,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"3,579","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,76,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,"1,000","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,974,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,260,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"5,598","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,646","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,790","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,270,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,83,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,"1,162","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"5,598","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,821","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,852","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,925,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"645,200","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"29,200","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,143,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,90,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,29,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,9,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,50,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H01,Total income,Financial performance,"1,631",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H04,Sales of goods and services,Financial performance,"1,573",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,47,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"1,553",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,37,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,120,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,158,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,186",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,48,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,184,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,171,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,65,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H24,Total assets,Financial position,"1,837",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H25,Current assets,Financial position,763,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,729,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,63,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,23,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H29,Other assets,Financial position,344,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"1,837",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,613,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,808,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,415,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"1,013,300",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"40,200",ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H36,Current ratio,Financial ratios,94,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H37,Quick ratio,Financial ratios,73,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H39,Return on equity,Financial ratios,11,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 groups C181 and C182
2021,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,33,ANZSIC06 groups C181 and C182
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H01,Total income,Financial performance,"1,935",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H04,Sales of goods and services,Financial performance,"1,912",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,3,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"1,850",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,9,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,9,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,88,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,176,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,564",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,5,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,361,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,356,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,81,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H24,Total assets,Financial position,"1,695",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H25,Current assets,Financial position,732,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,681,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,C,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,C,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H29,Other assets,Financial position,282,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"1,695",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,160",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,463,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,72,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"976,300",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"41,100",ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H36,Current ratio,Financial ratios,158,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H37,Quick ratio,Financial ratios,81,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H39,Return on equity,Financial ratios,7,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group C183
2021,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,68,ANZSIC06 group C183
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H01,Total income,Financial performance,"2,189","ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,367,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,"1,769","ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,3,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,32,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,17,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,"2,066","ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,19,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,6,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,67,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,365,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,4,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,208,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"1,378","ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,23,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,455,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,447,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,114,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H24,Total assets,Financial position,"2,066","ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H25,Current assets,Financial position,"1,151","ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,380,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,C,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,C,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H29,Other assets,Financial position,535,"ANZSIC06 groups C184, C185, and C189"
2021,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,"2,066","ANZSIC06 groups C184, C185, and C189"
